Season,Position,Player Name,rank_position,Score,Team Name,player_id,team_id,season,position,experience,games,games_started,minutes,fg,fga,fg_percent,three_p,three_pa,three_percent,two_p,two_pa,two_percent,efg,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,z_pts,z_ast,z_trb,z_stl,z_blk,z_efg,z_per,z_tov,raw_score
2023,PG,Bones Hyland,45,58.15,Los Angeles Clippers,2240,3,2023,PG,5,14,0,18.90,3.90,9.80,0.401,1.90,5.30,0.351,2.10,4.50,0.460,0.496,1.10,1.40,0.750,0.70,2.80,3.50,3.40,0.80,0.10,1.10,2.10,10.80,16.40,0.1491546967,-0.0894406726,0.4888187044,0.0578103721,-0.6354233107,0.10273133045,0.5487131338,-0.3141114426,0.16909626674
2023,PG,John Wall,46,57.71,Los Angeles Clippers,4988,3,2023,PG,11,34,3,22.20,4.10,9.90,0.408,1.00,3.20,0.303,3.10,6.70,0.459,0.457,2.30,3.30,0.681,0.40,2.30,2.70,5.20,0.80,0.40,2.40,1.70,11.40,13.60,0.2292839669,0.6313025558,0.0336838475,0.0578103721,0.8306187137,-0.22264791622,0.1339946773,0.9453533114,0.14351245847
2023,PG,Dennis Smith Jr.,47,57.62,Charlotte Hornets,4458,27,2023,PG,7,54,15,25.70,3.40,8.40,0.412,0.40,2.10,0.216,3.00,6.30,0.475,0.438,1.40,2.00,0.736,0.50,2.60,3.10,4.80,1.40,0.50,1.50,2.30,8.80,11.60,-0.1179428703,0.471137394,0.2612512759,1.3332516789,1.3192993885,-0.38116601075,-0.1622327916,0.073416174,0.13799888302
2023,PG,Collin Sexton,48,57.6,Utah Jazz,4325,11,2023,PG,8,48,15,23.90,4.90,9.80,0.506,1.00,2.50,0.393,3.90,7.20,0.546,0.558,3.40,4.10,0.819,0.80,1.40,2.20,2.90,0.60,0.10,1.80,2.30,14.30,15.90,0.6165754391,-0.2896471249,-0.2507754381,-0.3673367302,-0.6354233107,0.62000090208,0.4746562665,0.3640618865,0.13712080138
2023,PG,Cameron Payne,49,57.03,Phoenix Suns,3732,5,2023,PG,11,48,15,20.20,3.90,9.40,0.415,1.40,3.90,0.368,2.50,5.60,0.448,0.490,1.00,1.30,0.766,0.30,2.00,2.20,4.50,0.70,0.20,1.70,1.80,10.30,13.20,0.082380305,0.3510135226,-0.2507754381,-0.1547631791,-0.1467426359,0.05267298481,0.0747491835,0.2671799823,0.10379903767
2023,PG,Dennis Schröder,50,57.01,Los Angeles Lakers,4276,7,2023,PG,13,66,50,30.10,4.10,9.80,0.415,1.10,3.40,0.329,3.00,6.40,0.461,0.472,3.30,3.80,0.857,0.30,2.20,2.50,4.50,0.80,0.20,1.70,2.20,12.60,11.50,0.3895425071,0.3510135226,-0.0800998667,0.0578103721,-0.1467426359,-0.09750205212,-0.177044165,0.2671799823,0.10267857704
2023,PG,Bones Hyland,51,55.81,Denver Nuggets,2240,1,2023,PG,5,42,1,19.50,4.10,10.30,0.399,2.20,5.70,0.378,2.00,4.60,0.425,0.503,1.70,2.00,0.866,0.20,1.80,2.00,3.00,0.70,0.30,1.60,1.60,12.10,14.50,0.3227681153,-0.2496058344,-0.3645591523,-0.1547631791,0.3419380389,0.1611327337,0.2672970383,0.1702980781,0.03194692477
2023,PG,Alex Caruso,52,55.24,Chicago Bulls,774,23,2023,PG,9,67,36,23.50,1.90,4.30,0.455,0.80,2.30,0.364,1.10,2.00,0.556,0.551,0.90,1.10,0.808,0.60,2.30,2.90,2.90,1.50,0.70,1.10,2.40,5.60,11.50,-0.5452989776,-0.2896471249,0.1474675617,1.54582523,2.2966607382,0.56159949883,-0.177044165,-0.3141114426,-0.00152856722
2023,PG,Jordan Goodwin,53,54.81,Washington Wizards,1725,28,2023,PG,5,62,7,17.80,2.50,5.70,0.448,0.60,1.90,0.322,1.90,3.80,0.511,0.501,0.90,1.10,0.768,0.90,2.40,3.30,2.70,0.90,0.40,0.90,1.50,6.60,14.80,-0.4117501941,-0.3697297058,0.3750349902,0.2703839232,0.8306187137,0.14444661848,0.3117311586,-0.5078752509,-0.02670125862
2023,PG,Jose Alvarado,54,54.57,New Orleans Pelicans,81,6,2023,PG,5,61,10,21.50,3.30,8.00,0.411,1.40,4.00,0.336,1.90,4.00,0.488,0.496,1.10,1.30,0.813,0.50,1.90,2.30,3.00,1.10,0.20,1.30,2.00,9.00,11.80,-0.0912331136,-0.2496058344,-0.193883581,0.6955310255,-0.1467426359,0.10273133045,-0.1326100447,-0.1203476343,-0.04047291548
2023,PG,Cory Joseph,55,54.35,Detroit Pistons,2531,29,2023,PG,14,62,2,19.80,2.40,5.70,0.427,1.10,2.90,0.389,1.30,2.80,0.468,0.527,0.90,1.20,0.792,0.30,1.40,1.70,3.50,0.50,0.10,0.90,1.40,6.90,12.10,-0.371685559,-0.0493993821,-0.5352347237,-0.5799102813,-0.6354233107,0.36136611626,-0.0881759243,-0.5078752509,-0.05336328206
2023,PG,Patrick Beverley,56,53.94,Chicago Bulls,358,23,2023,PG,12,22,22,27.50,2.10,5.40,0.395,1.10,3.70,0.309,1.00,1.70,0.579,0.500,0.40,0.70,0.533,0.90,4.00,4.90,3.50,1.00,0.70,0.80,2.90,5.80,10.10,-0.5185892209,-0.0493993821,1.285304704,0.4829574743,2.2966607382,0.13610356088,-0.3844033932,-0.6047571551,-0.07728988014
2023,PG,Reggie Jackson,57,53.5,Los Angeles Clippers,2302,3,2023,PG,14,52,38,25.70,4.10,9.80,0.418,1.50,4.20,0.350,2.60,5.60,0.469,0.493,1.20,1.30,0.924,0.40,1.80,2.20,3.50,0.70,0.10,1.80,1.80,10.90,10.30,0.1625095751,-0.0493993821,-0.2507754381,-0.1547631791,-0.6354233107,0.07770215763,-0.3547806463,0.3640618865,-0.10308281736
2023,PG,Théo Maledon,58,53.01,Charlotte Hornets,2979,27,2023,PG,4,44,7,19.40,2.30,5.80,0.402,0.60,2.20,0.295,1.70,3.60,0.465,0.457,1.40,1.70,0.851,0.30,2.50,2.80,3.50,0.80,0.30,1.30,1.40,6.70,11.60,-0.3983953157,-0.0493993821,0.0905757046,0.0578103721,0.3419380389,-0.22264791622,-0.1622327916,-0.1203476343,-0.13228034236
2023,PG,Jordan McLaughlin,59,53,Minnesota Timberwolves,3183,2,2023,PG,7,43,0,15.80,1.40,3.40,0.421,0.60,1.80,0.308,0.90,1.60,0.552,0.503,0.30,0.40,0.833,0.30,1.10,1.40,3.40,0.70,0.10,0.80,0.70,3.70,11.80,-0.7990416663,-0.0894406726,-0.705910295,-0.1547631791,-0.6354233107,0.1611327337,-0.1326100447,-0.6047571551,-0.13240332232
2023,PG,Jevon Carter,60,52.96,Milwaukee Bucks,764,17,2023,PG,8,81,39,22.30,3.00,7.00,0.423,1.80,4.20,0.421,1.20,2.80,0.425,0.549,0.40,0.50,0.816,0.40,2.10,2.50,2.40,0.80,0.40,1.00,2.00,8.00,10.90,-0.2247818971,-0.4898535772,-0.0800998667,0.0578103721,0.8306187137,0.54491338361,-0.2659124057,-0.4109933468,-0.13480377341
2023,PG,Kemba Walker,61,52.73,Dallas Mavericks,4981,4,2023,PG,12,9,1,16.00,2.70,6.30,0.421,0.80,3.10,0.250,1.90,3.20,0.586,0.482,1.90,2.30,0.810,0.30,1.40,1.80,2.10,0.20,0.20,0.40,1.20,8.00,15.00,-0.2247818971,-0.6099774486,-0.4783428665,-1.2176309347,-0.1467426359,-0.01407147605,0.3413539055,-0.9922847717,-0.14822669158
2023,PG,Saben Lee,62,52.61,Phoenix Suns,2817,5,2023,PG,4,23,1,15.80,2.00,5.10,0.393,0.50,1.30,0.379,1.50,3.80,0.398,0.440,1.80,2.50,0.737,0.60,1.40,2.00,2.80,0.80,0.00,0.90,1.30,6.30,13.10,-0.4518148291,-0.3296884154,-0.3645591523,0.0578103721,-1.1241039855,-0.36447989554,0.0599378101,-0.5078752509,-0.15537210824
2023,PG,Jared Butler,63,51.96,Oklahoma City Thunder,681,0,2023,PG,4,6,1,12.80,2.50,5.30,0.469,1.20,2.30,0.500,1.30,3.00,0.444,0.578,0.00,0.00,,0.20,0.50,0.70,1.30,0.80,0.00,0.80,0.80,6.20,13.00,-0.4651697075,-0.9303077724,-1.1041532948,0.0578103721,-1.1241039855,0.78686205421,0.0451264367,-0.6047571551,-0.19337107121
2023,PG,Gabe Vincent,64,51.56,Miami Heat,4932,22,2023,PG,7,68,34,25.90,3.40,8.30,0.402,1.70,5.10,0.334,1.60,3.20,0.512,0.505,1.00,1.10,0.872,0.40,1.70,2.10,2.50,0.90,0.10,1.40,2.30,9.40,9.00,-0.0378136002,-0.4498122868,-0.3076672952,0.2703839232,-0.6354233107,0.17781884891,-0.5473285011,-0.0234657302,-0.21684685557
2023,PG,Devonte' Graham,65,51.54,New Orleans Pelicans,1742,6,2023,PG,6,53,0,15.30,1.60,4.40,0.368,1.20,3.60,0.347,0.40,0.80,0.463,0.511,0.80,1.10,0.746,0.20,1.10,1.40,2.20,0.60,0.20,0.50,0.90,5.30,11.80,-0.5853636127,-0.5699361582,-0.705910295,-0.3673367302,-0.1467426359,0.22787719455,-0.1326100447,-0.8954028675,-0.2180218959
2023,PG,Ricky Rubio,66,51.45,Cleveland Cavaliers,4165,18,2023,PG,12,33,2,17.20,1.80,5.40,0.343,0.60,2.50,0.256,1.20,2.90,0.417,0.402,0.80,1.10,0.800,0.30,1.80,2.10,3.50,0.80,0.20,0.90,1.50,5.20,10.40,-0.598718491,-0.0493993821,-0.3076672952,0.0578103721,-0.1467426359,-0.6815160846,-0.3399692729,-0.5078752509,-0.22375195834
2023,PG,Saben Lee,67,50.84,Philadelphia 76ers,2817,21,2023,PG,4,2,0,5.00,1.50,2.00,0.750,0.00,0.50,0.000,1.50,1.50,1.000,0.750,0.00,0.00,,0.00,0.00,0.00,1.00,0.50,0.00,1.50,0.50,3.00,12.80,-0.8925258148,-1.0504316438,-1.5023962946,-0.5799102813,-1.1241039855,2.2218679626,0.0155036898,0.073416174,-0.25948361244
2023,PG,Reggie Jackson,68,50.82,Denver Nuggets,2302,1,2023,PG,14,16,2,19.90,3.10,8.00,0.383,1.20,4.30,0.279,1.90,3.80,0.500,0.457,0.60,0.80,0.833,0.20,1.60,1.80,3.10,0.60,0.10,1.20,1.40,7.90,9.00,-0.2381367755,-0.209564544,-0.4783428665,-0.3673367302,-0.6354233107,-0.22264791622,-0.5473285011,-0.2172295385,-0.26052798754
2023,PG,George Hill,69,50.53,Milwaukee Bucks,2098,17,2023,PG,15,35,0,19.10,1.70,3.80,0.447,0.70,2.10,0.311,1.00,1.70,0.621,0.534,1.00,1.30,0.739,0.40,1.50,1.90,2.50,0.50,0.10,0.80,1.20,5.00,9.80,-0.6254282477,-0.4498122868,-0.4214510094,-0.5799102813,-0.6354233107,0.41976751951,-0.4288375135,-0.6047571551,-0.27741002825
2023,PG,Davion Mitchell,70,50.42,Sacramento Kings,3307,8,2023,PG,5,80,9,18.10,2.30,5.00,0.454,0.80,2.50,0.320,1.50,2.50,0.584,0.533,0.30,0.40,0.806,0.20,1.10,1.30,2.30,0.60,0.20,0.80,1.40,5.60,9.40,-0.5452989776,-0.5298948677,-0.7628021521,-0.3673367302,-0.1467426359,0.4114244619,-0.4880830073,-0.6047571551,-0.28404082536
2023,PG,Raul Neto,71,50.42,Cleveland Cavaliers,3499,18,2023,PG,8,48,1,10.50,1.20,2.30,0.518,0.30,0.90,0.286,0.90,1.40,0.662,0.573,0.60,0.70,0.912,0.20,0.80,1.00,1.60,0.40,0.10,0.50,1.00,3.30,12.60,-0.8524611797,-0.810183901,-0.9334777235,-0.7924838325,-0.6354233107,0.74514676618,-0.0141190571,-0.8954028675,-0.28404518312
2023,PG,Kira Lewis Jr.,72,50.17,New Orleans Pelicans,2845,6,2023,PG,4,25,0,9.40,1.60,3.50,0.455,0.60,1.40,0.441,1.00,2.20,0.463,0.540,0.80,0.90,0.864,0.20,1.10,1.30,0.90,0.40,0.10,0.40,1.00,4.60,14.50,-0.6788477611,-1.0904729342,-0.7628021521,-0.7924838325,-0.6354233107,0.46982586515,0.2672970383,-0.9922847717,-0.29832025444
2023,PG,McKinley Wright IV,73,50.09,Dallas Mavericks,5365,4,2023,PG,2,27,1,12.40,1.70,3.60,0.469,0.30,1.00,0.321,1.40,2.60,0.529,0.515,0.50,0.70,0.684,0.30,1.40,1.70,2.10,0.30,0.20,0.70,0.90,4.20,12.40,-0.7322672745,-0.6099774486,-0.5352347237,-1.0050573836,-0.1467426359,0.26124942498,-0.043741804,-0.7016390592,-0.30331529464
2023,PG,Quenton Jackson,74,49.89,Washington Wizards,2299,28,2023,PG,4,9,0,15.00,2.10,4.70,0.452,0.10,1.30,0.083,2.00,3.30,0.600,0.464,1.90,2.40,0.773,0.20,0.70,0.90,1.70,0.40,0.10,0.40,1.10,6.20,12.20,-0.4651697075,-0.7701426105,-0.9903695806,-0.7924838325,-0.6354233107,-0.16424651297,-0.0733645509,-0.9922847717,-0.31479334268
2023,PG,Goran Dragić,75,49.79,Chicago Bulls,1251,23,2023,PG,15,51,0,15.40,2.50,5.90,0.425,0.90,2.50,0.352,1.60,3.40,0.480,0.500,0.50,0.80,0.659,0.30,1.10,1.40,2.70,0.20,0.10,1.10,1.20,6.40,10.20,-0.4384599508,-0.3697297058,-0.705910295,-1.2176309347,-0.6354233107,0.13610356088,-0.3695920198,-0.3141114426,-0.32081885045
2023,PG,Dalano Banton,76,49.67,Toronto Raptors,222,26,2023,PG,5,31,2,9.00,1.80,4.20,0.423,0.50,1.60,0.294,1.30,2.50,0.506,0.481,0.50,0.80,0.708,0.40,1.10,1.50,1.20,0.40,0.40,0.60,1.10,4.60,14.90,-0.6788477611,-0.9703490628,-0.6490184379,-0.7924838325,0.8306187137,-0.02241453365,0.3265425321,-0.7985209634,-0.32769431307
2023,PG,Tre Mann,77,49.41,Oklahoma City Thunder,2993,0,2023,PG,5,67,5,17.70,2.90,7.50,0.393,1.20,3.80,0.315,1.70,3.60,0.475,0.474,0.60,0.80,0.764,0.40,1.90,2.30,1.80,0.60,0.20,0.90,1.50,7.70,10.00,-0.2648465322,-0.73010132,-0.193883581,-0.3673367302,-0.1467426359,-0.0808159369,-0.3992147667,-0.5078752509,-0.34282734622
2023,PG,Lindell Wigginton,78,49.12,Milwaukee Bucks,5159,17,2023,PG,3,7,1,12.40,2.60,5.30,0.486,0.90,2.60,0.333,1.70,2.70,0.632,0.568,1.10,1.30,0.889,0.00,1.00,1.00,2.00,0.00,0.30,1.70,1.00,7.10,11.80,-0.3449758023,-0.6500187391,-0.9334777235,-1.642778037,0.3419380389,0.70343147814,-0.1326100447,0.2671799823,-0.36000393979
2023,PG,Patty Mills,79,48.84,Brooklyn Nets,3288,25,2023,PG,16,40,2,14.20,2.20,5.20,0.411,1.20,3.40,0.366,0.90,1.90,0.493,0.529,0.60,0.80,0.833,0.20,0.90,1.10,1.40,0.40,0.10,0.80,0.80,6.20,10.60,-0.4651697075,-0.8902664819,-0.8765858663,-0.7924838325,-0.6354233107,0.37805223148,-0.310346526,-0.6047571551,-0.37664345095
2023,PG,Dyson Daniels,80,48.45,New Orleans Pelicans,1050,6,2023,PG,4,59,11,17.70,1.50,3.50,0.418,0.50,1.50,0.314,1.00,2.10,0.492,0.483,0.40,0.70,0.650,0.60,2.60,3.20,2.30,0.70,0.20,1.00,1.70,3.80,8.80,-0.7856867879,-0.5298948677,0.3181431331,-0.1547631791,-0.1467426359,-0.00572841844,-0.576951248,-0.4109933468,-0.39929048655
2023,PG,Goran Dragić,81,48.3,Milwaukee Bucks,1251,17,2023,PG,15,7,0,11.90,2.00,5.10,0.389,1.00,2.40,0.412,1.00,2.70,0.368,0.486,0.60,0.60,1.000,0.40,1.30,1.70,1.70,0.30,0.00,1.00,0.30,5.60,11.40,-0.5452989776,-0.7701426105,-0.5352347237,-1.0050573836,-1.1241039855,0.01930075438,-0.1918555384,-0.4109933468,-0.40839398305
2023,PG,Payton Pritchard,82,47.9,Boston Celtics,3897,15,2023,PG,6,48,3,13.40,2.10,5.10,0.412,1.20,3.20,0.364,0.90,1.90,0.495,0.527,0.30,0.30,0.750,0.50,1.30,1.80,1.30,0.30,0.00,0.80,0.80,5.60,10.30,-0.5452989776,-0.9303077724,-0.4783428665,-1.0050573836,-1.1241039855,0.36136611626,-0.3547806463,-0.6047571551,-0.4318628311
2023,PG,Aaron Holiday,83,47.64,Atlanta Hawks,2130,24,2023,PG,8,63,6,13.40,1.50,3.50,0.418,0.60,1.40,0.409,0.90,2.10,0.424,0.500,0.40,0.50,0.844,0.40,0.80,1.20,1.40,0.60,0.20,0.60,1.30,3.90,9.40,-0.7723319096,-0.8902664819,-0.8196940092,-0.3673367302,-0.1467426359,0.13610356088,-0.4880830073,-0.7985209634,-0.44668036467
2023,PG,Derrick Rose,84,47.17,New York Knicks,4137,16,2023,PG,15,27,0,12.50,2.30,5.90,0.384,0.70,2.30,0.302,1.60,3.60,0.438,0.443,0.40,0.40,0.917,0.30,1.20,1.50,1.70,0.30,0.20,0.80,0.70,5.60,10.10,-0.5452989776,-0.7701426105,-0.6490184379,-1.0050573836,-0.1467426359,-0.33945072272,-0.3844033932,-0.6047571551,-0.47442830753
2023,PG,Jason Preston,85,47.14,Los Angeles Clippers,3881,3,2023,PG,2,14,0,8.90,1.30,2.90,0.439,0.40,1.30,0.278,0.90,1.60,0.565,0.500,0.00,0.10,0.000,0.10,1.40,1.60,1.90,0.10,0.00,0.70,0.50,2.90,10.30,-0.9058806931,-0.6900600296,-0.5921265808,-1.4302044859,-1.1241039855,0.13610356088,-0.3547806463,-0.7016390592,-0.47604830147
2023,PG,Jamaree Bouyea,86,47.04,Miami Heat,468,22,2023,PG,4,4,0,16.30,1.50,3.30,0.462,0.50,1.30,0.400,1.00,2.00,0.500,0.538,0.30,0.50,0.500,0.30,1.00,1.30,1.00,1.00,0.50,1.00,1.30,3.80,7.80,-0.7856867879,-1.0504316438,-0.7628021521,0.4829574743,1.3192993885,0.45313974994,-0.7250649824,-0.4109933468,-0.48195470847
2023,PG,Carlik Jones,87,46.78,Chicago Bulls,2459,23,2023,PG,2,7,0,8.00,0.90,2.10,0.400,0.40,0.90,0.500,0.40,1.30,0.333,0.500,0.70,1.10,0.625,0.10,0.60,0.70,0.90,0.30,0.00,0.30,0.30,2.90,11.10,-0.9058806931,-1.0904729342,-1.1041532948,-1.0050573836,-1.1241039855,0.13610356088,-0.2362896588,-1.0891666758,-0.49733962576
2023,PG,Jeff Dowtin Jr.,88,46.67,Toronto Raptors,1246,26,2023,PG,4,25,0,10.40,1.00,2.30,0.439,0.20,0.60,0.313,0.80,1.60,0.488,0.482,0.20,0.40,0.667,0.20,0.70,0.90,1.20,0.40,0.10,0.20,0.50,2.40,9.90,-0.9726550849,-0.9703490628,-0.9903695806,-0.7924838325,-0.6354233107,-0.01407147605,-0.4140261401,-1.18604858,-0.50375081067
2023,PG,Michael Carter-Williams,89,46.26,Orlando Magic,770,19,2023,PG,9,4,0,11.00,1.50,3.50,0.429,0.30,0.80,0.333,1.30,2.80,0.455,0.464,1.00,1.80,0.571,0.30,1.00,1.30,1.80,0.30,0.30,1.00,1.30,4.30,9.00,-0.7189123962,-0.73010132,-0.7628021521,-1.0050573836,0.3419380389,-0.16424651297,-0.5473285011,-0.4109933468,-0.52786173512
2023,PG,Kennedy Chandler,90,46.19,Memphis Grizzlies,805,12,2023,PG,2,36,0,7.80,1.00,2.30,0.422,0.10,0.40,0.133,0.90,1.90,0.485,0.434,0.20,0.40,0.462,0.30,0.80,1.10,1.60,0.30,0.10,0.50,0.40,2.20,10.60,-0.9993648416,-0.810183901,-0.8765858663,-1.0050573836,-0.6354233107,-0.41453824118,-0.310346526,-0.8954028675,-0.53182597039
2023,PG,Malachi Flynn,91,46.19,Toronto Raptors,1499,26,2023,PG,5,53,2,13.00,1.60,4.60,0.360,0.90,2.50,0.353,0.80,2.10,0.367,0.457,0.50,0.60,0.758,0.30,1.20,1.40,1.30,0.40,0.10,0.50,1.20,4.60,8.70,-0.6788477611,-0.9303077724,-0.705910295,-0.7924838325,-0.6354233107,-0.22264791622,-0.5917626214,-0.8954028675,-0.53204887522
2023,PG,Miles McBride,92,45.8,New York Knicks,3093,16,2023,PG,5,64,2,11.90,1.20,3.40,0.358,0.60,2.10,0.299,0.60,1.30,0.457,0.451,0.40,0.70,0.667,0.20,0.60,0.80,1.10,0.60,0.10,0.40,0.90,3.50,8.40,-0.825751423,-1.0103903533,-1.0472614377,-0.3673367302,-0.6354233107,-0.27270626186,-0.6361967418,-0.9922847717,-0.554598858
2023,PG,TyTy Washington Jr.,93,45.66,Houston Rockets,5044,10,2023,PG,4,31,2,14.00,1.90,5.20,0.363,0.60,2.60,0.238,1.30,2.60,0.488,0.422,0.30,0.60,0.556,0.10,1.40,1.50,1.50,0.50,0.10,0.50,0.90,4.70,7.50,-0.6654928828,-0.8502251914,-0.6490184379,-0.5799102813,-0.6354233107,-0.51465493246,-0.7694991028,-0.8954028675,-0.56275720659
2023,PG,Daishen Nix,94,44.21,Houston Rockets,3524,10,2023,PG,4,57,7,16.00,1.40,4.20,0.342,0.70,2.50,0.286,0.70,1.70,0.423,0.426,0.40,0.60,0.667,0.30,1.40,1.70,2.30,0.50,0.10,1.50,1.00,4.00,5.30,-0.7589770312,-0.5298948677,-0.5352347237,-0.5799102813,-0.6354233107,-0.48128270203,-1.0953493185,0.073416174,-0.64804954014
2023,PG,Ish Smith,95,43.86,Denver Nuggets,4470,1,2023,PG,14,43,0,9.30,1.20,3.00,0.397,0.00,0.30,0.167,1.20,2.80,0.420,0.405,0.00,0.10,0.500,0.10,1.10,1.30,2.30,0.20,0.20,1.00,0.80,2.50,6.50,-0.9593002065,-0.5298948677,-0.7628021521,-1.2176309347,-0.1467426359,-0.65648691178,-0.9176128372,-0.4109933468,-0.66860689117
2023,PG,Facundo Campazzo,96,43.35,Dallas Mavericks,720,4,2023,PG,3,8,0,6.50,0.40,1.60,0.231,0.40,1.40,0.273,0.00,0.30,0.000,0.346,0.10,0.30,0.500,0.00,0.30,0.30,1.10,0.80,0.00,0.40,0.40,1.30,7.80,-1.1195587468,-1.0103903533,-1.3317207233,0.0578103721,-1.1241039855,-1.14872731058,-0.7250649824,-0.9922847717,-0.69814594687
2023,PG,Matthew Dellavedova,97,43.09,Sacramento Kings,1154,8,2023,PG,9,32,0,6.70,0.50,1.60,0.340,0.30,0.80,0.333,0.30,0.70,0.348,0.430,0.10,0.20,0.571,0.00,0.40,0.40,1.30,0.20,0.00,0.30,0.60,1.50,6.70,-1.0928489901,-0.9303077724,-1.2748288661,-1.2176309347,-1.1241039855,-0.4479104716,-0.8879900903,-1.0891666758,-0.71340603359
2023,PG,Vít Krejčí,98,42.99,Atlanta Hawks,2703,24,2023,PG,5,29,0,5.70,0.50,1.30,0.405,0.20,0.70,0.238,0.30,0.60,0.625,0.473,0.00,0.10,0.500,0.20,0.70,0.90,0.60,0.20,0.00,0.20,0.60,1.20,7.70,-1.1329136251,-1.2105968056,-0.9903695806,-1.2176309347,-1.1241039855,-0.08915899451,-0.7398763559,-1.18604858,-0.71938098861
2023,PG,Scotty Pippen Jr.,99,42.34,Los Angeles Lakers,3816,7,2023,PG,4,6,0,5.30,0.70,2.00,0.333,0.20,0.50,0.333,0.50,1.50,0.333,0.375,0.80,1.50,0.556,0.30,0.30,0.70,0.30,0.30,0.20,0.30,0.50,2.30,9.60,-0.9860099632,-1.330720677,-1.1041532948,-1.0050573836,-0.1467426359,-0.90677863998,-0.4584602604,-1.0891666758,-0.75786061367
2023,PG,Ryan Arcidiacono,100,41.73,Portland Trail Blazers,134,14,2023,PG,7,9,4,16.20,0.90,3.60,0.250,0.80,2.20,0.350,0.10,1.30,0.083,0.359,0.00,0.00,,0.00,1.20,1.20,2.30,0.30,0.00,0.70,1.60,2.60,2.60,-0.9459453282,-0.5298948677,-0.8196940092,-1.0050573836,-1.1241039855,-1.04026756169,-1.4952564015,-0.7016390592,-0.79326781989
2023,PG,Trevor Hudgins,101,38.32,Houston Rockets,2196,10,2023,PG,1,5,0,5.60,0.40,1.80,0.222,0.40,1.60,0.250,0.00,0.20,0.000,0.333,0.60,0.60,1.000,0.00,0.00,0.00,0.60,0.00,0.00,0.20,0.20,1.80,4.20,-1.052784355,-1.2105968056,-1.5023962946,-1.642778037,-1.1241039855,-1.25718705947,-1.2582744264,-1.18604858,-0.99318043148
2023,PG,Devon Dotson,102,38.26,Washington Wizards,1232,28,2023,PG,3,6,0,8.80,0.20,1.70,0.100,0.20,0.70,0.250,0.00,1.00,0.000,0.150,0.00,0.00,,1.00,0.70,1.70,1.30,0.80,0.00,0.50,1.50,0.50,4.80,-1.2263977736,-0.9303077724,-0.5352347237,0.0578103721,-1.1241039855,-2.78396660153,-1.1694061857,-0.8954028675,-0.99702416749
2023,PG,Ryan Arcidiacono,103,36.46,New York Knicks,134,16,2023,PG,7,11,0,2.40,0.10,0.50,0.200,0.10,0.30,0.333,0.00,0.20,0.000,0.300,0.00,0.00,,0.00,0.40,0.40,0.20,0.20,0.00,0.10,0.30,0.30,3.10,-1.2531075303,-1.3707619675,-1.2748288661,-1.2176309347,-1.1241039855,-1.5325079605,-1.4211995343,-1.2829304841,-1.10247022488
2023,PG,Ryan Rollins,104,35.09,Golden State Warriors,4131,9,2023,PG,4,12,0,5.20,0.60,1.70,0.350,0.30,0.80,0.333,0.30,0.90,0.364,0.425,0.50,0.50,1.000,0.30,0.80,1.00,0.50,0.10,0.10,1.30,0.80,1.90,-1.40,-1.0394294766,-1.2506380961,-0.9334777235,-1.4302044859,-0.6354233107,-0.48962575964,-2.0877113393,-0.1203476343,-1.18272191586
2023,PG,Frank Jackson,105,26.93,Utah Jazz,2279,11,2023,PG,5,1,0,5.00,0.00,3.00,0.000,0.00,1.00,0.000,0.00,2.00,0.000,0.000,0.00,0.00,,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,-6.80,-1.2931721653,-1.0504316438,-0.3645591523,-1.642778037,-1.1241039855,-4.03542524256,-2.8875255052,-1.3798123883,-1.66084812728
2023,PG,Jamaree Bouyea,106,24.83,Washington Wizards,468,28,2023,PG,4,1,0,6.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,-6.90,-1.2931721653,-1.4508445484,-0.9334777235,-1.642778037,-1.1241039855,-4.03542524256,-2.9023368787,-1.3798123883,-1.78423050083
2023,SF,Jayson Tatum,1,95.5,Boston Celtics,4675,15,2023,SF,9,74,74,36.90,9.80,21.10,0.466,3.20,9.30,0.350,6.60,11.80,0.558,0.543,7.20,8.40,0.854,1.10,7.70,8.80,4.60,1.10,0.70,2.90,2.20,30.10,23.70,3.6460190152,2.4585390917,3.1260127651,1.2298570922,1.6096871276,0.31088607163,2.0581757721,3.0142289455,2.35867295942
2023,SF,Kawhi Leonard,2,87.16,Los Angeles Clippers,2828,3,2023,SF,14,52,50,33.60,8.60,16.80,0.512,2.00,4.80,0.416,6.60,11.90,0.551,0.572,4.70,5.40,0.871,1.10,5.40,6.50,3.90,1.40,0.50,1.70,1.60,23.80,23.90,2.6118541445,1.9114930224,1.8704141137,1.9701723691,0.810245199,0.52815309952,2.0909651471,1.2412705415,1.86996178589
2023,SF,Paul George,3,86.16,Los Angeles Clippers,1662,3,2023,SF,16,56,56,34.60,8.20,17.90,0.457,2.80,7.60,0.371,5.40,10.30,0.521,0.536,4.60,5.30,0.871,0.80,5.30,6.10,5.10,1.50,0.40,3.10,2.80,23.80,19.60,2.6118541445,2.8492862842,1.6520491308,2.2169441281,0.4105242348,0.25844230627,1.3859935858,3.3097220128,1.81141225478
