ID,Season,Player Name,Team,Position,Games Played (G),Games Started (GS),Minutes Played (MP),Field Goals Made (FG),Field Goal Attempts (FGA),Field Goal Percentage (FG%),3-Point Field Goals Made (3P),3-Point Field Goal Attempts (3PA),3-Point Field Goal Percentage (3P%),2-Point Field Goals Made (2P),2-Point Field Goal Attempts (2PA),2-Point Field Goal Percentage (2P%),Effective Field Goal Percentage (eFG%),Free Throws Made (FT),Free Throw Attempts (FTA),Free Throw Percentage (FT%),Offensive Rebounds (ORB),Offensive Rebound Percentage (ORB%),Defensive Rebounds (DRB),Defensive Rebound Percentage (DRB%),Total Rebounds (TRB),Total Rebounds Per Game,Total Rebound Percentage (TRB%),Assists (AST),Assist Percentage (AST%),Steals (STL),Steal Percentage (STL%),Blocks (BLK),Block Percentage (BLK%),Personal Fouls (PF),Points (PTS),Turnovers (TOV),Turnover Percentage (TOV%),Player Efficiency Rating (PER)
84,2020,Blake Griffin,DET,PF,18,18,28.4,4.9,13.9,.352,1.5,6.2,.243,3.4,7.7,.439,.406,4.2,5.4,.776,0.9,3.7,3.7,15.0,4.7,4.7,9.3,3.3,18.0,0.4,0.7,0.4,1.1,1.5,15.5,2.2,12.0,11.9
85,2020,Hassan Whiteside,POR,C,67,61,30.0,6.5,10.5,.621,0.1,0.1,.571,6.4,10.4,.622,.624,2.4,3.6,.686,3.9,13.6,9.7,33.3,13.5,13.5,23.6,1.2,5.9,0.4,0.6,2.9,8.4,2.9,15.5,1.8,12.9,25.0
86,2020,Carmelo Anthony,POR,PF,58,58,32.8,5.8,13.5,.430,1.5,3.9,.385,4.3,9.6,.448,.485,2.3,2.8,.845,1.2,3.9,5.1,16.1,6.3,6.3,10.1,1.5,6.4,0.8,1.2,0.5,1.2,2.9,15.4,1.7,10.5,12.4
87,2020,Dāvis Bertāns,WAS,PF,54,4,29.3,4.9,11.3,.434,3.7,8.7,.424,1.2,2.6,.471,.598,1.9,2.3,.852,0.6,2.3,3.9,15.1,4.5,4.5,8.5,1.7,8.4,0.7,1.1,0.6,1.8,2.6,15.4,1.1,8.2,15.5
88,2020,Serge Ibaka,TOR,C,55,27,27.0,6.2,12.2,.512,1.3,3.3,.385,5.0,8.9,.559,.564,1.6,2.3,.718,2.1,8.3,6.1,23.5,8.2,8.2,16.1,1.4,8.6,0.5,0.9,0.8,3.0,2.8,15.4,2.0,13.1,17.3
89,2020,Kendrick Nunn,MIA,PG,67,67,29.3,6.0,13.6,.439,2.0,5.8,.350,3.9,7.8,.505,.514,1.3,1.5,.850,0.3,1.2,2.4,8.7,2.7,2.7,5.1,3.3,18.5,0.8,1.4,0.2,0.8,2.3,15.3,1.7,10.6,12.9
90,2020,JJ Redick,NOP,SG,60,36,26.4,4.8,10.5,.453,3.0,6.6,.453,1.8,3.9,.453,.596,2.8,3.1,.892,0.2,0.7,2.4,9.5,2.5,2.5,5.1,2.0,10.8,0.3,0.6,0.2,0.5,1.6,15.3,1.3,9.5,15.4
91,2020,Jordan Clarkson,2TM,SG,71,2,24.0,5.5,12.2,.454,2.1,5.8,.368,3.4,6.4,.533,.542,1.9,2.3,.836,0.7,3.3,1.9,8.7,2.6,2.6,6.1,1.9,13.2,0.6,1.3,0.2,0.8,1.5,15.2,1.4,9.4,17.3
92,2020,Jordan Clarkson,CLE,SG,29,0,23.0,5.0,11.2,.442,2.0,5.5,.371,2.9,5.8,.509,.532,2.6,3.0,.884,0.7,3.5,1.7,8.1,2.4,2.4,5.8,2.4,17.0,0.6,1.2,0.3,1.0,1.1,14.6,1.3,9.7,18.6
93,2020,Jordan Clarkson,UTA,SG,42,2,24.7,6.0,12.9,.462,2.2,6.0,.366,3.7,6.8,.547,.548,1.5,1.9,.785,0.7,3.2,2.1,9.1,2.8,2.8,6.3,1.6,10.8,0.7,1.4,0.2,0.6,1.8,15.6,1.4,9.2,16.5
94,2020,Will Barton,DEN,SF,58,58,33.0,5.7,12.7,.450,1.9,5.0,.375,3.9,7.8,.498,.523,1.8,2.3,.767,1.3,4.5,5.0,16.9,6.3,6.3,10.7,3.7,16.0,1.1,1.6,0.5,1.4,2.1,15.1,1.5,9.9,15.6
95,2020,Bogdan Bogdanović,SAC,SG,61,28,29.0,5.5,12.6,.440,2.7,7.2,.372,2.8,5.3,.532,.547,1.4,1.9,.741,0.4,1.6,3.0,11.8,3.4,3.4,6.6,3.4,18.0,1.0,1.8,0.2,0.8,2.2,15.1,1.7,11.1,15.2
96,2020,Rudy Gobert,UTA,C,68,68,34.3,5.7,8.2,.693,0.0,0.0,,5.7,8.2,.693,.693,3.7,5.9,.630,3.4,11.2,10.1,31.3,13.5,13.5,21.6,1.5,6.5,0.8,1.1,2.0,4.8,3.2,15.1,1.9,15.0,21.7
97,2020,Alec Burks,2TM,SF,66,19,26.6,4.9,11.6,.418,1.8,4.6,.385,3.1,7.1,.439,.493,3.6,4.0,.887,0.7,2.9,3.5,14.9,4.3,4.3,8.7,2.9,17.2,0.9,1.7,0.3,0.9,1.9,15.0,1.4,9.3,16.7
98,2020,Alec Burks,GSW,SF,48,18,29.0,5.1,12.5,.406,1.8,4.7,.375,3.3,7.9,.424,.476,4.2,4.7,.897,0.8,2.8,3.9,15.3,4.7,4.7,8.8,3.1,17.4,1.0,1.7,0.4,1.1,2.2,16.1,1.6,9.8,16.1
99,2020,Alec Burks,PHI,SG,18,1,20.2,4.3,9.3,.461,1.8,4.3,.416,2.5,5.0,.500,.557,1.9,2.3,.829,0.6,3.3,2.5,13.7,3.1,3.1,8.5,2.1,16.3,0.7,1.6,0.0,0.0,1.2,12.2,0.8,7.5,19.0
100,2020,Eric Bledsoe,MIL,PG,61,61,27.0,5.5,11.5,.475,1.2,3.5,.344,4.3,8.0,.533,.528,2.8,3.5,.790,0.7,2.8,3.9,13.5,4.6,4.6,8.5,5.4,28.7,0.9,1.6,0.4,1.4,2.1,14.9,2.4,15.7,17.6
101,2020,Jonas Valančiūnas,MEM,C,70,70,26.4,6.2,10.6,.585,0.5,1.3,.352,5.7,9.3,.617,.606,2.1,2.9,.740,3.0,12.4,8.2,32.2,11.3,11.3,22.5,1.9,10.9,0.4,0.8,1.1,3.6,2.6,14.9,1.8,13.3,22.2
102,2020,Lauri Markkanen,CHI,PF,50,50,29.8,5.0,11.8,.425,2.2,6.3,.344,2.8,5.5,.518,.517,2.5,3.1,.824,1.2,4.2,5.1,19.7,6.3,6.3,11.6,1.5,7.6,0.8,1.4,0.5,1.5,1.9,14.7,1.6,11.0,14.3
103,2020,Terrence Ross,ORL,SG,69,0,27.4,4.9,12.3,.403,2.6,7.3,.351,2.4,5.0,.480,.508,2.3,2.7,.853,0.2,0.7,3.0,12.3,3.2,3.2,6.3,1.2,6.8,1.1,2.0,0.3,1.1,1.6,14.7,1.0,7.0,14.0
104,2020,Harrison Barnes,SAC,PF,72,72,34.5,5.1,11.0,.460,1.4,3.7,.381,3.7,7.3,.501,.525,3.0,3.7,.801,1.1,3.4,3.9,12.9,4.9,4.9,8.1,2.2,9.2,0.6,0.8,0.2,0.5,1.3,14.5,1.2,8.8,13.3
105,2020,Joe Harris,BRK,SF,69,69,30.8,5.5,11.4,.486,2.5,5.9,.424,3.0,5.5,.553,.596,0.9,1.3,.719,0.9,3.2,3.4,11.2,4.3,4.3,7.3,2.1,10.4,0.6,0.9,0.2,0.7,2.3,14.5,1.5,11.2,13.3
106,2020,Victor Oladipo,IND,SG,19,16,27.8,5.1,12.9,.394,1.7,5.5,.317,3.4,7.5,.451,.461,2.5,3.1,.814,0.5,1.9,3.5,13.6,3.9,3.9,7.8,2.9,15.4,0.9,1.6,0.2,0.7,1.9,14.5,2.5,14.7,11.3
107,2020,Mike Conley,UTA,PG,47,41,29.0,4.9,12.1,.409,2.0,5.4,.375,2.9,6.6,.437,.494,2.4,3.0,.827,0.7,2.8,2.5,9.2,3.2,3.2,6.1,4.4,23.1,0.8,1.3,0.1,0.3,2.2,14.4,2.0,12.8,14.1
108,2020,Aaron Gordon,ORL,PF,62,62,32.5,5.4,12.4,.437,1.2,3.8,.308,4.2,8.5,.494,.484,2.4,3.6,.674,1.7,5.5,5.9,20.3,7.7,7.7,12.7,3.7,17.4,0.8,1.2,0.6,1.7,2.0,14.4,1.6,10.4,15.1
109,2020,Eric Gordon,HOU,SF,36,15,28.2,4.8,12.9,.369,2.7,8.4,.317,2.1,4.4,.469,.473,2.3,3.0,.766,0.3,0.9,1.7,6.5,2.0,2.0,3.7,1.5,7.9,0.6,1.0,0.4,1.1,1.9,14.4,1.2,7.8,10.3
110,2020,RJ Barrett,NYK,SG,56,55,30.4,5.2,13.0,.402,1.1,3.5,.320,4.1,9.5,.432,.445,2.8,4.5,.614,0.9,3.0,4.1,14.8,5.0,5.0,8.7,2.6,12.8,1.0,1.6,0.3,0.9,2.2,14.3,2.2,12.9,10.7
111,2020,Marvin Bagley III,SAC,C,13,6,25.7,6.0,12.8,.467,0.3,1.7,.182,5.7,11.2,.510,.479,1.9,2.4,.806,2.2,9.5,5.2,23.5,7.5,7.5,16.3,0.8,4.9,0.5,0.9,0.9,3.4,3.3,14.2,1.4,9.1,15.6
112,2020,Jabari Parker,2TM,PF,38,23,24.1,5.8,11.3,.510,0.8,3.1,.269,4.9,8.2,.603,.548,1.6,2.1,.753,1.6,7.1,4.0,18.3,5.6,5.6,12.6,1.8,12.4,1.2,2.3,0.4,1.5,2.6,14.0,1.7,12.1,18.0
113,2020,Jabari Parker,ATL,PF,32,23,26.2,6.2,12.3,.504,1.0,3.6,.270,5.2,8.7,.601,.543,1.7,2.3,.736,1.7,6.9,4.3,17.9,6.0,6.0,12.3,1.8,11.6,1.3,2.3,0.5,1.5,2.9,15.0,1.9,12.4,17.2
114,2020,Jabari Parker,SAC,PF,6,0,13.3,3.5,6.0,.583,0.2,0.7,.250,3.3,5.3,.625,.597,1.3,1.5,.889,1.2,9.6,2.7,23.1,3.8,3.8,16.2,1.7,21.5,0.5,1.8,0.2,1.2,1.0,8.5,0.7,9.1,26.5
115,2020,Eric Paschall,GSW,PF,60,26,27.6,5.3,10.7,.497,0.6,2.2,.287,4.7,8.5,.550,.526,2.7,3.5,.774,1.4,5.2,3.2,13.1,4.6,4.6,9.0,2.1,12.7,0.5,0.9,0.2,0.7,2.1,14.0,1.6,11.4,14.5
116,2020,Clint Capela,HOU,C,39,39,32.8,6.3,9.9,.629,0.0,0.0,,6.3,9.9,.629,.629,1.4,2.7,.529,4.3,13.6,9.5,30.5,13.8,13.8,22.0,1.2,5.7,0.8,1.2,1.8,4.8,2.6,13.9,1.6,12.7,20.6
117,2020,Josh Richardson,PHI,SG,55,53,30.8,5.1,11.7,.430,1.5,4.5,.341,3.5,7.2,.486,.496,2.1,2.6,.809,0.7,2.7,2.4,8.7,3.2,3.2,5.7,2.9,13.9,0.9,1.5,0.7,1.8,2.5,13.7,1.9,12.8,12.0
118,2020,Rui Hachimura,WAS,PF,48,48,30.1,5.3,11.4,.466,0.5,1.8,.287,4.8,9.5,.500,.489,2.4,2.9,.829,1.6,5.7,4.5,17.0,6.1,6.1,11.1,1.8,8.8,0.8,1.2,0.2,0.5,2.2,13.5,1.1,8.0,13.5
119,2020,Tyler Herro,MIA,SG,55,8,27.4,4.9,11.5,.428,2.1,5.4,.389,2.8,6.1,.462,.520,1.6,1.8,.870,0.3,1.2,3.8,14.9,4.1,4.1,8.3,2.2,12.7,0.6,1.1,0.2,0.6,1.4,13.5,1.6,11.4,12.5
120,2020,Duncan Robinson,MIA,SG,73,68,29.7,4.4,9.4,.470,3.7,8.3,.446,0.7,1.1,.654,.667,0.9,1.0,.931,0.1,0.5,3.0,11.0,3.2,3.2,6.0,1.4,7.1,0.5,0.8,0.3,0.9,2.6,13.5,1.0,8.9,13.1
121,2020,Thomas Bryant,WAS,C,46,36,24.9,5.3,9.1,.581,0.8,2.0,.407,4.5,7.1,.630,.626,1.9,2.5,.741,2.1,9.0,5.1,23.1,7.2,7.2,15.8,1.8,11.1,0.5,1.0,1.1,3.7,2.2,13.2,1.2,10.2,21.1
122,2020,Coby White,CHI,PG,65,1,25.8,4.8,12.2,.394,2.0,5.8,.354,2.8,6.4,.430,.478,1.6,2.0,.791,0.4,1.8,3.1,14.0,3.5,3.5,7.6,2.7,16.5,0.8,1.4,0.1,0.3,1.8,13.2,1.7,11.4,11.9
123,2020,Christian Wood,DET,PF,62,12,21.4,4.6,8.2,.567,0.9,2.3,.386,3.8,5.9,.636,.620,2.9,3.9,.744,1.7,8.8,4.6,24.8,6.3,6.3,16.7,1.0,7.6,0.5,1.3,0.9,3.4,1.6,13.1,1.4,12.0,23.2
124,2020,Miles Bridges,CHO,SF,65,64,30.7,4.9,11.6,.424,1.5,4.6,.330,3.4,7.0,.486,.489,1.6,2.0,.809,1.4,4.6,4.2,15.6,5.6,5.6,9.9,1.8,9.4,0.6,1.0,0.7,2.2,2.0,13.0,1.5,10.5,12.1
125,2020,Ricky Rubio,PHO,PG,65,65,31.0,4.4,10.6,.415,1.2,3.3,.361,3.2,7.3,.439,.471,3.0,3.5,.863,0.7,2.5,4.0,14.4,4.7,4.7,8.4,8.8,39.7,1.4,2.2,0.2,0.5,2.6,13.0,2.7,17.9,16.5
126,2020,Marcus Smart,BOS,SG,60,40,32.0,4.3,11.4,.375,2.3,6.6,.347,2.0,4.8,.415,.476,2.1,2.5,.836,0.7,2.4,3.1,10.1,3.8,3.8,6.3,4.9,21.1,1.7,2.5,0.5,1.4,2.7,12.9,1.7,12.1,13.8
127,2020,Kyle Kuzma,LAL,PF,61,9,25.0,4.8,11.0,.436,1.4,4.5,.316,3.4,6.5,.518,.500,1.9,2.5,.735,0.9,3.8,3.6,15.7,4.5,4.5,9.8,1.3,7.6,0.5,0.9,0.4,1.5,2.1,12.8,1.5,11.0,12.2
128,2020,Damion Lee,GSW,SG,49,36,29.0,4.3,10.4,.417,1.7,4.9,.356,2.6,5.6,.471,.500,2.2,2.6,.873,0.7,2.4,4.2,16.3,4.9,4.9,9.1,2.7,14.4,1.0,1.7,0.1,0.4,2.4,12.7,1.4,10.6,12.7
129,2020,Jeremy Lamb,IND,SG,46,42,28.1,4.7,10.4,.451,1.2,3.4,.335,3.5,7.0,.508,.506,2.0,2.4,.836,0.5,2.1,3.8,14.8,4.3,4.3,8.5,2.1,10.5,1.2,2.1,0.5,1.5,2.3,12.5,1.1,8.7,14.0
130,2020,Robert Covington,2TM,C,70,68,30.5,4.4,10.3,.422,2.3,6.9,.335,2.1,3.5,.593,.533,1.4,1.8,.798,0.9,3.0,5.7,20.2,6.6,6.6,11.4,1.3,5.9,1.6,2.5,1.3,3.7,3.1,12.4,1.5,11.7,13.3
131,2020,Robert Covington,MIN,PF,48,47,29.4,4.5,10.3,.435,2.3,6.5,.346,2.3,3.8,.587,.544,1.6,2.0,.798,0.8,2.6,5.2,19.5,6.0,6.0,10.7,1.2,5.9,1.7,2.6,0.9,2.6,3.1,12.8,1.5,12.0,13.5
132,2020,Robert Covington,HOU,C,22,21,33.0,4.0,10.3,.392,2.4,7.6,.315,1.6,2.7,.610,.509,1.1,1.4,.800,1.2,3.9,6.8,21.7,8.0,8.0,12.7,1.5,6.1,1.6,2.2,2.2,5.7,3.3,11.6,1.4,11.1,13.1
133,2020,Seth Curry,DAL,SG,64,25,24.6,4.4,9.0,.495,2.3,5.0,.452,2.2,4.0,.549,.621,1.3,1.5,.825,0.4,1.8,1.8,7.8,2.3,2.3,4.8,1.9,11.6,0.6,1.2,0.1,0.5,1.8,12.4,1.0,9.1,15.5
134,2020,Darius Garland,CLE,SG,59,59,30.9,4.7,11.8,.401,1.8,5.0,.355,3.0,6.8,.434,.476,1.1,1.2,.875,0.5,1.6,1.4,5.2,1.9,1.9,3.4,3.9,18.5,0.7,1.1,0.1,0.2,1.6,12.3,2.6,17.1,8.5
135,2020,Richaun Holmes,SAC,C,44,38,28.2,5.1,7.8,.648,0.0,0.0,,5.1,7.8,.648,.648,2.1,2.7,.788,2.9,11.2,5.3,21.5,8.1,8.1,16.2,1.0,5.1,0.9,1.6,1.3,4.3,3.8,12.3,1.2,11.6,19.7
136,2020,De'Andre Hunter,ATL,SF,63,62,32.0,4.4,10.8,.410,1.7,4.8,.355,2.7,6.0,.454,.489,1.7,2.3,.764,0.7,2.3,3.8,13.1,4.5,4.5,7.6,1.8,8.0,0.7,1.0,0.3,0.7,2.9,12.3,1.6,12.1,8.6
137,2020,Kevin Huerter,ATL,SG,56,48,31.4,4.5,10.9,.413,2.3,6.0,.380,2.2,4.9,.453,.517,0.9,1.1,.828,0.6,2.1,3.4,12.0,4.1,4.1,7.0,3.8,17.5,0.9,1.4,0.5,1.3,2.5,12.2,1.6,12.0,11.5
138,2020,Isaiah Thomas,WAS,PG,40,37,23.1,4.4,10.7,.408,2.0,4.7,.413,2.4,5.9,.405,.500,1.6,1.9,.816,0.3,1.2,1.4,7.0,1.7,1.7,4.0,3.7,23.4,0.3,0.7,0.2,0.6,1.9,12.2,1.9,14.4,11.6
139,2020,P.J. Washington,CHO,PF,58,57,30.3,4.6,10.2,.455,1.5,4.0,.374,3.1,6.2,.507,.528,1.5,2.3,.647,1.0,3.5,4.4,16.6,5.4,5.4,9.8,2.1,11.3,0.9,1.5,0.8,2.3,2.7,12.2,1.6,12.5,12.4
140,2020,Brandon Clarke,MEM,PF,58,4,22.4,5.1,8.3,.618,0.4,1.1,.359,4.7,7.2,.658,.642,1.5,1.9,.759,1.6,7.6,4.4,20.1,5.9,5.9,14.0,1.4,9.5,0.6,1.1,0.8,3.2,1.7,12.1,0.9,9.4,20.9
141,2020,Markelle Fultz,ORL,PG,72,60,27.7,5.0,10.7,.465,0.5,1.9,.267,4.5,8.8,.507,.488,1.6,2.2,.730,0.6,2.1,2.7,11.0,3.3,3.3,6.4,5.1,29.0,1.3,2.2,0.2,0.5,2.0,12.1,2.0,14.9,14.3
142,2020,Taurean Prince,BRK,PF,64,61,29.0,4.3,11.5,.376,2.3,6.7,.339,2.1,4.8,.429,.475,1.1,1.4,.798,0.8,2.8,5.2,18.1,6.0,6.0,10.6,1.8,9.2,0.9,1.5,0.4,1.1,2.5,12.1,2.0,14.0,9.1
143,2020,Myles Turner,IND,C,62,62,29.5,4.3,9.5,.457,1.4,4.0,.344,2.9,5.4,.540,.530,2.0,2.7,.751,1.4,5.2,5.2,19.1,6.6,6.6,12.2,1.2,5.4,0.7,1.2,2.1,6.4,2.7,12.1,1.4,11.4,14.8
144,2020,Jerami Grant,DEN,PF,71,24,26.6,4.3,8.9,.478,1.4,3.5,.389,2.9,5.4,.537,.555,2.1,2.8,.750,0.8,3.4,2.7,11.2,3.5,3.5,7.3,1.2,6.6,0.7,1.3,0.8,2.8,2.2,12.0,0.9,8.0,14.4
145,2020,Brook Lopez,MIL,C,68,67,26.7,4.3,9.9,.435,1.5,4.8,.314,2.8,5.1,.549,.511,1.9,2.2,.836,0.9,3.4,3.7,13.0,4.6,4.6,8.5,1.5,7.4,0.7,1.2,2.4,7.9,2.4,12.0,1.0,8.7,15.0
146,2020,Tristan Thompson,CLE,C,57,51,30.2,5.1,9.9,.512,0.2,0.4,.391,4.9,9.5,.518,.520,1.7,2.8,.615,4.0,14.5,6.2,22.9,10.1,10.1,18.6,2.1,10.5,0.6,0.9,0.9,2.5,2.2,12.0,1.8,14.0,16.8
147,2020,Reggie Jackson,2TM,PG,31,16,24.0,4.3,10.5,.411,1.8,4.7,.393,2.5,5.8,.425,.498,1.5,1.7,.833,0.5,2.5,2.4,10.8,3.0,3.0,6.7,4.1,26.2,0.4,0.8,0.2,0.6,1.9,11.9,1.6,12.7,13.7
148,2020,Reggie Jackson,DET,PG,14,10,27.2,5.4,14.1,.384,2.2,5.9,.378,3.2,8.3,.388,.462,1.9,2.4,.788,0.8,3.2,2.1,9.1,2.9,2.9,6.1,5.1,30.8,0.6,1.0,0.1,0.2,1.5,14.9,1.6,9.8,14.7
149,2020,Reggie Jackson,LAC,PG,17,6,21.3,3.4,7.5,.453,1.5,3.7,.413,1.9,3.8,.492,.555,1.1,1.2,.905,0.4,1.8,2.6,12.6,3.0,3.0,7.3,3.2,21.3,0.3,0.7,0.2,1.0,2.2,9.5,1.6,16.9,12.6
150,2020,Al Horford,PHI,C,67,61,30.2,4.8,10.6,.450,1.5,4.2,.350,3.3,6.4,.516,.520,0.9,1.2,.763,1.5,5.6,5.3,19.3,6.8,6.8,12.4,4.0,19.2,0.8,1.2,0.9,2.6,2.1,11.9,1.2,9.7,15.7
151,2020,Jonathan Isaac,ORL,PF,34,32,28.8,4.6,9.8,.470,0.9,2.8,.340,3.6,7.0,.521,.518,1.8,2.3,.779,1.7,6.2,5.1,19.6,6.8,6.8,12.7,1.4,7.4,1.6,2.6,2.3,7.2,2.4,11.9,1.4,11.8,17.3
152,2020,Otto Porter Jr.,CHI,SF,14,9,23.6,4.4,10.0,.443,1.7,4.4,.387,2.7,5.6,.487,.529,1.4,1.9,.704,0.9,4.1,2.5,12.3,3.4,3.4,8.0,1.8,11.9,1.1,2.2,0.4,1.7,2.2,11.9,0.8,6.8,15.8
153,2020,Lonzo Ball,NOP,PG,63,54,32.1,4.4,10.9,.403,2.3,6.3,.375,2.0,4.6,.442,.511,0.7,1.2,.566,1.1,3.7,5.0,16.4,6.1,6.1,10.0,7.0,29.1,1.4,2.0,0.6,1.6,2.0,11.8,3.1,21.1,13.1
154,2020,Glenn Robinson III,2TM,SF,62,52,28.8,4.6,9.5,.486,1.2,3.2,.391,3.4,6.4,.534,.552,1.2,1.4,.860,1.3,4.8,3.0,11.9,4.4,4.4,8.2,1.5,8.4,0.9,1.4,0.3,0.8,1.6,11.7,0.9,8.0,13.3
155,2020,Glenn Robinson III,GSW,SF,48,48,31.6,5.1,10.6,.481,1.4,3.5,.400,3.7,7.0,.522,.548,1.3,1.5,.851,1.4,4.6,3.3,11.9,4.7,4.7,8.1,1.8,8.8,0.9,1.4,0.3,0.8,1.7,12.9,1.0,8.5,13.1
156,2020,Glenn Robinson III,PHI,SF,14,4,19.3,3.1,6.1,.518,0.6,1.9,.333,2.5,4.1,.603,.571,0.8,0.9,.917,1.1,6.1,2.1,11.9,3.1,3.1,9.0,0.8,5.9,0.6,1.6,0.1,0.6,1.3,7.7,0.4,5.2,14.7
157,2020,Patty Mills,SAS,PG,66,1,22.5,3.9,9.1,.431,2.3,6.1,.382,1.6,3.0,.533,.560,1.5,1.7,.866,0.3,1.6,1.3,6.2,1.6,1.6,3.9,1.8,11.4,0.8,1.7,0.1,0.4,1.6,11.6,0.8,7.7,14.8
158,2020,Paul Millsap,DEN,PF,51,48,24.3,4.1,8.6,.482,1.1,2.4,.435,3.1,6.2,.500,.543,2.3,2.8,.816,1.9,8.9,3.8,17.6,5.7,5.7,13.2,1.6,9.6,0.9,1.8,0.6,2.2,2.9,11.6,1.4,12.3,16.9
159,2020,Jordan McRae,3TM,SG,37,4,21.2,4.0,9.9,.407,1.2,3.4,.357,2.8,6.5,.433,.469,2.2,2.9,.761,0.5,2.4,2.9,15.4,3.4,3.4,8.7,2.5,17.9,0.6,1.3,0.4,1.8,2.0,11.5,1.2,9.4,14.2
160,2020,Jordan McRae,WAS,SG,29,4,22.6,4.6,10.9,.420,1.4,3.7,.377,3.2,7.3,.441,.483,2.2,2.9,.771,0.6,2.7,3.0,15.1,3.6,3.6,8.7,2.8,19.1,0.7,1.4,0.5,2.0,2.1,12.8,1.3,9.7,15.2
161,2020,Jordan McRae,DEN,SG,4,0,8.0,0.5,1.5,.333,0.5,1.0,.500,0.0,0.5,.000,.500,0.8,1.0,.750,0.3,3.5,1.0,14.0,1.3,1.3,8.8,1.0,15.6,0.5,3.1,0.3,2.9,0.5,2.3,0.0,0.0,16.7
162,2020,Jordan McRae,DET,SG,4,0,24.5,3.5,10.8,.326,0.8,4.0,.188,2.8,6.8,.407,.360,4.0,5.5,.727,0.0,0.0,3.8,17.6,3.8,3.8,8.7,1.8,10.7,0.0,0.0,0.0,0.0,2.5,11.8,1.3,8.7,6.5
163,2020,Aron Baynes,PHO,C,42,28,22.2,4.4,9.1,.480,1.4,4.0,.351,3.0,5.1,.582,.558,1.3,1.8,.747,1.7,8.3,4.0,20.0,5.6,5.6,14.1,1.6,10.9,0.2,0.5,0.5,2.1,3.4,11.5,1.2,10.8,15.2
164,2020,Nemanja Bjelica,SAC,PF,72,67,27.9,4.4,9.1,.481,1.9,4.4,.419,2.5,4.6,.541,.583,1.0,1.2,.821,1.5,6.1,4.8,19.9,6.4,6.4,12.8,2.8,14.7,0.9,1.5,0.6,1.9,3.0,11.5,1.4,12.5,15.7
165,2020,Wendell Carter Jr.,CHI,C,43,43,29.2,4.3,8.0,.534,0.1,0.7,.207,4.1,7.3,.564,.542,2.6,3.5,.737,3.2,11.6,6.2,24.6,9.4,9.4,17.8,1.2,6.0,0.8,1.3,0.8,2.7,3.8,11.3,1.7,14.9,15.5
166,2020,Derrick White,SAS,SG,68,20,24.7,3.7,8.1,.458,1.2,3.2,.366,2.6,4.9,.518,.530,2.6,3.1,.853,0.5,2.3,2.8,12.1,3.3,3.3,7.2,3.5,20.0,0.6,1.3,0.9,3.1,2.2,11.3,1.3,12.1,16.4
167,2020,Justise Winslow,MIA,SG,11,5,32.0,4.5,11.7,.388,0.5,2.5,.222,4.0,9.3,.431,.411,1.6,2.5,.667,1.5,5.3,5.2,17.5,6.6,6.6,11.6,4.0,18.7,0.6,1.0,0.5,1.4,3.5,11.3,2.2,14.6,8.5
168,2020,Malik Beasley,2TM,SG,55,14,22.0,4.1,9.7,.425,1.9,5.0,.388,2.2,4.7,.465,.525,1.0,1.2,.818,0.3,1.6,2.4,11.9,2.7,2.7,6.7,1.4,9.4,0.7,1.6,0.1,0.6,1.4,11.2,1.0,9.2,12.7
169,2020,Malik Beasley,DEN,SG,41,0,18.2,2.9,7.3,.389,1.4,3.9,.360,1.4,3.4,.421,.485,0.8,0.9,.868,0.2,1.4,1.7,10.2,1.9,1.9,5.8,1.2,9.1,0.8,2.1,0.1,0.7,1.2,7.9,0.9,10.2,10.5
170,2020,Malik Beasley,MIN,SG,14,14,33.1,7.9,16.6,.472,3.5,8.2,.426,4.4,8.4,.517,.577,1.5,2.0,.750,0.6,2.0,4.4,14.7,5.1,5.1,8.1,1.9,9.8,0.6,0.9,0.1,0.4,1.9,20.7,1.5,7.9,16.2
171,2020,Bryn Forbes,SAS,SG,63,62,25.1,3.8,9.2,.417,2.3,6.0,.388,1.5,3.2,.470,.544,1.2,1.4,.833,0.2,0.8,1.8,7.8,2.0,2.0,4.3,1.7,9.5,0.5,1.0,0.0,0.0,1.8,11.2,0.9,8.4,11.1
172,2020,Dion Waiters,2TM,SG,10,0,20.7,4.1,9.9,.414,1.5,4.7,.319,2.6,5.2,.500,.490,1.4,1.7,.824,0.2,1.1,2.2,11.5,2.4,2.4,6.4,2.0,14.4,0.4,0.9,0.6,2.7,2.1,11.1,1.6,13.1,11.5
173,2020,Dion Waiters,MIA,SG,3,0,14.0,3.3,8.7,.385,2.7,5.7,.471,0.7,3.0,.222,.538,0.0,0.3,.000,0.0,0.0,3.7,28.2,3.7,3.7,14.7,1.0,12.5,0.0,0.0,0.7,4.7,1.7,9.3,1.0,10.2,13.4
174,2020,Dion Waiters,LAL,SG,7,0,23.6,4.4,10.4,.425,1.0,4.3,.233,3.4,6.1,.558,.473,2.0,2.3,.875,0.3,1.3,1.6,7.2,1.9,1.9,4.3,2.4,14.9,0.6,1.2,0.6,2.2,2.3,11.9,1.9,14.0,11.0
