Season,Position,Player Name,rank_position,Score,Team Name,player_id,team_id,season,position,experience,games,games_started,minutes,fg,fga,fg_percent,three_p,three_pa,three_percent,two_p,two_pa,two_percent,efg,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,z_pts,z_ast,z_trb,z_stl,z_blk,z_efg,z_per,z_tov,raw_score
2023,PG,Malachi Flynn,91,37.95,Toronto Raptors,1499,26,2023,PG,5,53,2,13.00,1.60,4.60,0.360,0.90,2.50,0.353,0.80,2.10,0.367,0.457,0.50,0.60,0.758,0.30,1.20,1.40,1.30,0.40,0.10,0.50,1.20,4.60,8.70,-0.7373475738,-1.0166543315,-0.7896925898,-0.8331412222,-0.718644866,-0.33619065269,-0.732499288,-1.0097141903,-0.60489146315
2023,PG,Miles McBride,92,37.52,New York Knicks,3093,16,2023,PG,5,64,2,11.90,1.20,3.40,0.358,0.60,2.10,0.299,0.60,1.30,0.457,0.451,0.40,0.70,0.667,0.20,0.60,0.80,1.10,0.60,0.10,0.40,0.90,3.50,8.40,-0.8757263336,-1.093246626,-1.1453899446,-0.4136023738,-0.718644866,-0.39735125426,-0.7831482957,-1.1112603607,-0.62754165726
2023,PG,TyTy Washington Jr.,93,37.09,Houston Rockets,5044,10,2023,PG,4,31,2,14.00,1.90,5.20,0.363,0.60,2.60,0.238,1.30,2.60,0.488,0.422,0.30,0.60,0.556,0.10,1.40,1.50,1.50,0.50,0.10,0.50,0.90,4.70,7.50,-0.7247676865,-0.940062037,-0.7304096973,-0.623371798,-0.718644866,-0.69296082847,-0.9350953191,-1.0097141903,-0.65025138909
2023,PG,Daishen Nix,94,35.15,Houston Rockets,3524,10,2023,PG,4,57,7,16.00,1.40,4.20,0.342,0.70,2.50,0.286,0.70,1.70,0.423,0.426,0.40,0.60,0.667,0.30,1.40,1.70,2.30,0.50,0.10,1.50,1.00,4.00,5.30,-0.8128268973,-0.633692859,-0.6118439124,-0.623371798,-0.718644866,-0.6521870941,-1.3065213761,0.0057475132,-0.75255834839
2023,PG,Ish Smith,95,34.88,Denver Nuggets,4470,1,2023,PG,14,43,0,9.30,1.20,3.00,0.397,0.00,0.30,0.167,1.20,2.80,0.420,0.405,0.00,0.10,0.500,0.10,1.10,1.30,2.30,0.20,0.20,1.00,0.80,2.50,6.50,-1.0015252062,-0.633692859,-0.8489754823,-1.2526800707,-0.2174838392,-0.86624919956,-1.103925345,-0.5019833385,-0.76721194645
2023,PG,Vít Krejčí,96,34.58,Atlanta Hawks,2703,24,2023,PG,5,29,0,5.70,0.50,1.30,0.405,0.20,0.70,0.238,0.30,0.60,0.625,0.473,0.00,0.10,0.500,0.20,0.70,0.90,0.60,0.20,0.00,0.20,0.60,1.20,7.70,-1.1650637406,-1.2847273623,-1.0861070521,-1.2526800707,-1.2198058929,-0.1730957152,-0.9013293139,-1.3143527014,-0.78297275239
2023,PG,Facundo Campazzo,97,34.36,Dallas Mavericks,720,4,2023,PG,3,8,0,6.50,0.40,1.60,0.231,0.40,1.40,0.273,0.00,0.30,0.000,0.346,0.10,0.30,0.500,0.00,0.30,0.30,1.10,0.80,0.00,0.40,0.40,1.30,7.80,-1.1524838533,-1.093246626,-1.4418044069,0.0059364747,-1.2198058929,-1.46766178158,-0.8844463113,-1.1112603607,-0.79451772964
2023,PG,Matthew Dellavedova,98,34.34,Sacramento Kings,1154,8,2023,PG,9,32,0,6.70,0.50,1.60,0.340,0.30,0.80,0.333,0.30,0.70,0.348,0.430,0.10,0.20,0.571,0.00,0.40,0.40,1.30,0.20,0.00,0.30,0.60,1.50,6.70,-1.1273240788,-1.0166543315,-1.3825215145,-1.2526800707,-1.2198058929,-0.61141335972,-1.0701593398,-1.212806531,-0.79565304411
2023,PG,Scotty Pippen Jr.,99,33.59,Los Angeles Lakers,3816,7,2023,PG,4,6,0,5.30,0.70,2.00,0.333,0.20,0.50,0.333,0.50,1.50,0.333,0.375,0.80,1.50,0.556,0.30,0.30,0.70,0.30,0.30,0.20,0.30,0.50,2.30,9.60,-1.0266849807,-1.3996158041,-1.2046728371,-1.0429106464,-0.2174838392,-1.17205220737,-0.5805522647,-1.212806531,-0.83520799947
2023,PG,Ryan Arcidiacono,100,32,Portland Trail Blazers,134,14,2023,PG,7,9,4,16.20,0.90,3.60,0.250,0.80,2.20,0.350,0.10,1.30,0.083,0.359,0.00,0.00,,0.00,1.20,1.20,2.30,0.30,0.00,0.70,1.60,2.60,2.60,-0.988945319,-0.633692859,-0.9082583747,-1.0429106464,-1.2198058929,-1.33514714487,-1.762362446,-0.8066218496,-0.91882607736
2023,PG,Trevor Hudgins,101,28.48,Houston Rockets,2196,10,2023,PG,1,5,0,5.60,0.40,1.80,0.222,0.40,1.60,0.250,0.00,0.20,0.000,0.333,0.60,0.60,1.000,0.00,0.00,0.00,0.60,0.00,0.00,0.20,0.20,1.80,4.20,-1.089584417,-1.2847273623,-1.6196530843,-1.6722189191,-1.2198058929,-1.6001764183,-1.4922344046,-1.3143527014,-1.10419838634
2023,PG,Devon Dotson,102,27.6,Washington Wizards,1232,28,2023,PG,3,6,0,8.80,0.20,1.70,0.100,0.20,0.70,0.250,0.00,1.00,0.000,0.150,0.00,0.00,,1.00,0.70,1.70,1.30,0.80,0.00,0.50,1.50,0.50,4.80,-1.2531229514,-1.0166543315,-0.6118439124,0.0059364747,-1.2198058929,-3.46557476593,-1.390936389,-1.0097141903,-1.15098707119
2023,PG,Ryan Arcidiacono,103,26.26,New York Knicks,134,16,2023,PG,7,11,0,2.40,0.10,0.50,0.200,0.10,0.30,0.333,0.00,0.20,0.000,0.300,0.00,0.00,,0.00,0.40,0.40,0.20,0.20,0.00,0.10,0.30,0.30,3.10,-1.2782827259,-1.4379119513,-1.3825215145,-1.2526800707,-1.2198058929,-1.93655972689,-1.6779474331,-1.4158988718,-1.22162459704
2023,PG,Ryan Rollins,104,24.7,Golden State Warriors,4131,9,2023,PG,4,12,0,5.20,0.60,1.70,0.350,0.30,0.80,0.333,0.30,0.90,0.364,0.425,0.50,0.50,1.000,0.30,0.80,1.00,0.50,0.10,0.10,1.30,0.80,1.90,-1.40,-1.0770045298,-1.3230235095,-1.0268241597,-1.4624494949,-0.718644866,-0.66238052769,-2.4376825496,-0.1973448275,-1.30380516931
2023,PG,Frank Jackson,105,13.5,Utah Jazz,2279,11,2023,PG,5,1,0,5.00,0.00,3.00,0.000,0.00,1.00,0.000,0.00,2.00,0.000,0.000,0.00,0.00,,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,-6.80,-1.3160223877,-1.1315427733,-0.433995235,-1.6722189191,-1.2198058929,-4.99458980497,-3.3493646895,-1.5174450421,-1.89459087939
2023,PG,Jamaree Bouyea,106,11.25,Washington Wizards,468,28,2023,PG,4,1,0,6.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,-6.90,-1.3160223877,-1.5145042458,-1.0268241597,-1.6722189191,-1.2198058929,-4.99458980497,-3.3662476921,-1.5174450421,-2.01319358172
2023,SF,Jayson Tatum,1,92.71,Boston Celtics,4675,15,2023,SF,9,74,74,36.90,9.80,21.10,0.466,3.20,9.30,0.350,6.60,11.80,0.558,0.543,7.20,8.40,0.854,1.10,7.70,8.80,4.60,1.10,0.70,2.90,2.20,30.10,23.70,3.3561409298,2.4218689825,3.150531067,1.2583624169,1.8832691062,0.13146342055,1.9384327795,2.9408974787,2.28268518173
2023,SF,Kawhi Leonard,2,83.54,Los Angeles Clippers,2828,3,2023,SF,14,52,50,33.60,8.60,16.80,0.512,2.00,4.80,0.416,6.60,11.90,0.551,0.572,4.70,5.40,0.871,1.10,5.40,6.50,3.90,1.40,0.50,1.70,1.60,23.80,23.90,2.3764279756,1.8671765034,1.8835602875,2.0302439344,1.0078430274,0.34678369209,1.9710322001,1.1881418909,1.79899397752
2023,SF,Paul George,3,82.43,Los Angeles Clippers,1662,3,2023,SF,16,56,56,34.60,8.20,17.90,0.457,2.80,7.60,0.371,5.40,10.30,0.521,0.536,4.60,5.30,0.871,0.80,5.30,6.10,5.10,1.50,0.40,3.10,2.80,23.80,19.60,2.3764279756,2.8180778961,1.6632175433,2.2875377735,0.570129988,0.0794895619,1.2701446569,3.23302341,1.74031962525
2023,SF,Jaylen Brown,4,79.92,Boston Celtics,590,15,2023,SF,10,67,67,35.90,10.10,20.60,0.491,2.40,7.30,0.335,7.70,13.40,0.576,0.550,3.90,5.10,0.765,1.20,5.70,6.90,3.50,1.10,0.40,2.90,2.60,26.60,19.10,2.8118559552,1.5502093726,2.1039030318,1.2583624169,0.570129988,0.1834372792,1.1886461053,2.9408974787,1.60815862494
2023,SF,DeMar DeRozan,5,79.81,Chicago Bulls,1137,23,2023,SF,17,74,74,36.20,8.90,17.60,0.504,0.60,1.90,0.324,8.30,15.70,0.526,0.522,6.20,7.10,0.872,0.50,4.20,4.60,5.10,1.10,0.50,2.10,2.50,24.50,20.60,2.4852849705,2.8180778961,0.8369322523,1.2583624169,1.0078430274,-0.0244581554,1.4331417599,1.7723937535,1.60225189271
2023,SF,Brandon Ingram,6,79.37,New Orleans Pelicans,2254,6,2023,SF,10,45,45,34.20,9.00,18.60,0.484,1.40,3.60,0.390,7.60,14.90,0.507,0.522,5.30,6.00,0.882,0.50,5.00,5.50,5.80,0.70,0.40,3.30,2.60,24.70,19.20,2.516386969,3.3727703751,1.3327034269,0.2291870602,0.570129988,-0.0244581554,1.2049458156,3.5251493413,1.57921079083
2023,SF,Scottie Barnes,7,75.23,Toronto Raptors,240,26,2023,SF,5,77,76,34.80,6.00,13.20,0.456,0.80,2.90,0.281,5.20,10.30,0.505,0.487,2.50,3.20,0.772,2.30,4.30,6.60,4.80,1.10,0.80,2.00,2.20,15.30,15.50,1.0545930374,2.5803525479,1.9386459736,1.2583624169,2.3209821455,-0.28432744864,0.6018565343,1.6263307879,1.36108533885
2023,SF,Josh Hart,8,71.9,New York Knicks,1984,16,2023,SF,9,25,1,30.00,3.70,6.30,0.586,1.10,2.10,0.519,2.60,4.20,0.619,0.672,1.80,2.30,0.789,1.90,5.20,7.00,3.60,1.40,0.50,1.50,2.50,10.20,17.10,0.2614920744,1.6294511553,2.1589887178,2.0302439344,1.0078430274,1.08926738707,0.8626518992,0.8960159596,1.18552926096
2023,SF,OG Anunoby,9,70.88,Toronto Raptors,128,26,2023,SF,9,67,67,35.60,6.30,13.20,0.476,2.10,5.50,0.387,4.20,7.70,0.539,0.556,2.10,2.50,0.838,1.40,3.50,5.00,2.00,1.90,0.70,2.00,3.00,16.80,14.60,1.2878580265,0.3615826318,1.0572749966,3.3167131302,1.8832691062,0.2279863009,0.4551591415,1.6263307879,1.13148162654
2023,SF,Mikal Bridges,10,70.84,Phoenix Suns,538,5,2023,SF,8,56,56,36.40,6.30,13.60,0.463,1.80,4.70,0.387,4.50,9.00,0.503,0.529,2.80,3.10,0.897,1.00,3.30,4.30,3.60,1.20,0.80,1.40,2.10,17.20,14.80,1.3500620235,1.6294511553,0.6716751942,1.515656256,2.3209821455,0.02751570325,0.4877585621,0.749952994,1.12962001247
2023,SF,Andrew Wiggins,11,69.24,Golden State Warriors,5157,9,2023,SF,12,37,37,32.20,6.80,14.30,0.473,2.40,6.10,0.396,4.40,8.20,0.530,0.557,1.20,1.90,0.611,1.60,3.40,5.00,2.30,1.20,0.80,1.30,2.90,17.10,14.70,1.3345110243,0.59930798,1.0572749966,1.515656256,2.3209821455,0.23541113785,0.4714588518,0.6038900283,1.04513841796
2023,SF,Buddy Hield,12,66.9,Indiana Pacers,2083,20,2023,SF,10,80,73,31.00,5.90,13.00,0.458,3.60,8.50,0.425,2.30,4.50,0.518,0.596,1.30,1.60,0.822,0.80,4.20,5.00,2.80,1.20,0.30,1.70,2.00,16.80,15.40,1.2878580265,0.9955168935,1.0572749966,1.515656256,0.1324169487,0.52497977889,0.585556824,1.1881418909,0.92158185849
2023,SF,Keldon Johnson,13,66.26,San Antonio Spurs,2414,13,2023,SF,7,63,63,32.70,8.00,17.70,0.452,2.10,6.50,0.329,5.90,11.20,0.523,0.512,3.90,5.20,0.749,0.90,4.20,5.00,2.90,0.70,0.20,2.10,2.00,22.00,15.30,2.0965099887,1.0747586763,1.0572749966,0.2291870602,-0.3052960907,-0.09870652489,0.5692571137,1.7723937535,0.88797413849
2023,SF,Franz Wagner,14,66.09,Orlando Magic,4961,19,2023,SF,5,80,80,32.60,6.80,14.00,0.485,1.60,4.50,0.361,5.20,9.50,0.544,0.543,3.40,4.00,0.842,0.90,3.20,4.10,3.50,1.00,0.20,2.10,2.30,18.60,15.90,1.5677760134,1.5502093726,0.561503822,1.0010685777,-0.3052960907,0.13146342055,0.6670553755,1.7723937535,0.87882438641
2023,SF,Josh Hart,15,66.05,Portland Trail Blazers,1984,14,2023,SF,9,51,51,33.40,3.60,7.10,0.504,0.70,2.20,0.304,2.90,4.90,0.594,0.551,1.70,2.30,0.731,1.90,6.30,8.20,3.90,1.10,0.20,1.50,2.60,9.50,12.70,0.1526350795,1.8671765034,2.8200169506,1.2583624169,-0.3052960907,0.19086211615,0.1454646457,0.8960159596,0.87685294568
2023,SF,Kelly Oubre Jr.,16,65.97,Charlotte Hornets,3648,27,2023,SF,11,48,40,32.30,7.40,17.10,0.431,2.30,7.10,0.319,5.10,10.00,0.510,0.497,3.30,4.30,0.760,1.40,3.80,5.20,1.10,1.40,0.40,1.30,2.90,20.30,14.80,1.832143001,-0.3515934127,1.1674463687,2.0302439344,0.570129988,-0.21007907914,0.4877585621,0.6038900283,0.87269764994
2023,SF,Khris Middleton,17,65.84,Milwaukee Bucks,3249,17,2023,SF,14,33,19,24.30,5.40,12.30,0.436,1.50,4.90,0.315,3.80,7.40,0.516,0.499,2.80,3.10,0.902,0.80,3.40,4.20,4.90,0.70,0.20,2.20,2.10,15.10,17.40,1.0234910388,2.6595943306,0.6165895081,0.2291870602,-0.3052960907,-0.19522940524,0.9115510301,1.9184567192,0.86572815063
2023,SF,Klay Thompson,18,65.54,Golden State Warriors,4767,9,2023,SF,13,69,69,33.00,7.90,18.10,0.436,4.40,10.60,0.412,3.60,7.60,0.470,0.556,1.70,1.90,0.879,0.60,3.60,4.10,2.40,0.70,0.40,1.80,1.90,21.90,14.70,2.0809589894,0.6785497627,0.561503822,0.2291870602,0.570129988,0.2279863009,0.4714588518,1.3342048566,0.8499416705
2023,SF,Tobias Harris,19,65.49,Philadelphia 76ers,1976,21,2023,SF,15,74,74,32.90,5.70,11.40,0.501,1.70,4.40,0.389,4.00,7.00,0.570,0.575,1.50,1.70,0.876,0.90,4.80,5.70,2.50,0.90,0.50,1.20,2.00,14.70,14.80,0.9612870417,0.7577915454,1.442874799,0.7437747385,1.0078430274,0.36905820294,0.4877585621,0.4578270627,0.8473695273
2023,SF,Michael Porter Jr.,20,63.62,Denver Nuggets,3851,1,2023,SF,7,62,62,29.00,6.40,13.20,0.487,3.00,7.30,0.414,3.40,5.90,0.579,0.602,1.50,1.90,0.800,1.00,4.50,5.50,1.00,0.60,0.50,1.10,1.90,17.40,16.80,1.3811640221,-0.4308351954,1.3327034269,-0.028106779,1.0078430274,0.56952880059,0.8137527683,0.311764097,0.74865467499
2023,SF,Bruce Brown,21,63.43,Denver Nuggets,572,1,2023,SF,8,80,31,28.50,4.50,9.30,0.483,1.10,3.20,0.358,3.30,6.10,0.548,0.545,1.50,1.90,0.758,0.80,3.30,4.10,3.40,1.10,0.60,1.50,2.40,11.50,13.30,0.463655065,1.4709675899,0.561503822,1.2583624169,1.4455560668,0.14631309445,0.2432629075,0.8960159596,0.73885872694
2023,SF,Gordon Hayward,22,62.51,Charlotte Hornets,2018,27,2023,SF,14,50,50,31.50,5.50,11.60,0.475,1.00,3.20,0.325,4.50,8.40,0.532,0.520,2.60,3.20,0.811,0.70,3.60,4.30,4.10,0.80,0.20,2.00,1.40,14.70,13.50,0.9612870417,2.0256600689,0.6716751942,0.4864808994,-0.3052960907,-0.0393078293,0.2758623281,1.6263307879,0.68993230434
2023,SF,Jaden McDaniels,23,62.35,Minnesota Timberwolves,3133,2,2023,SF,6,79,79,30.60,4.70,9.10,0.517,1.40,3.40,0.398,3.30,5.70,0.588,0.591,1.30,1.80,0.736,1.20,2.70,3.90,1.90,0.90,1.00,1.40,3.40,12.10,12.00,0.5569610606,0.2823408491,0.4513324499,0.7437747385,3.1964082243,0.48785559414,0.0313666735,0.749952994,0.68172333977
2023,SF,Trey Murphy III,24,61.23,New Orleans Pelicans,3427,6,2023,SF,5,79,65,31.00,4.90,10.10,0.484,2.60,6.30,0.406,2.30,3.80,0.611,0.610,2.20,2.40,0.905,0.70,2.80,3.60,1.40,1.10,0.50,0.80,2.00,14.50,15.20,0.9301850432,-0.1138680645,0.2860753917,1.2583624169,1.0078430274,0.62892749618,0.5529574034,-0.1264247999,0.6225300107
2023,SF,Royce O'Neale,25,60.32,Brooklyn Nets,3584,25,2023,SF,9,76,53,31.70,3.00,7.80,0.386,2.10,5.50,0.389,0.90,2.30,0.379,0.524,0.70,0.90,0.725,0.70,4.30,5.10,3.70,0.90,0.60,1.50,3.10,8.80,9.20,0.0437780846,1.708692938,1.1123606827,0.7437747385,1.4455560668,-0.0096084815,-0.4250252151,0.8960159596,0.57479078104
2023,SF,Deni Avdija,26,59.71,Washington Wizards,168,28,2023,SF,6,76,40,26.60,3.30,7.60,0.437,0.90,3.10,0.297,2.40,4.60,0.530,0.497,1.60,2.20,0.739,1.00,5.40,6.40,2.80,0.90,0.40,1.60,2.80,9.20,11.20,0.1059820817,0.9955168935,1.8284746015,0.7437747385,0.570129988,-0.21007907914,-0.0990310089,1.0420789253,0.54263237696
2023,SF,KJ Martin,27,59.65,Houston Rockets,3044,10,2023,SF,5,82,49,28.00,5.00,8.80,0.569,0.80,2.60,0.315,4.20,6.10,0.679,0.617,1.80,2.70,0.680,1.50,4.00,5.50,1.50,0.50,0.40,1.10,1.80,12.70,15.40,0.6502670562,-0.0346262818,1.3327034269,-0.2854006182,0.570129988,0.68090135483,0.585556824,0.311764097,0.53942728194
2023,SF,Jalen McDaniels,28,59.07,Charlotte Hornets,3134,27,2023,SF,6,56,21,26.70,3.90,8.80,0.447,1.20,3.60,0.322,2.80,5.20,0.534,0.513,1.60,1.90,0.846,0.80,4.00,4.80,2.00,1.20,0.50,1.40,2.80,10.60,11.60,0.3236960715,0.3615826318,0.9471036245,1.515656256,1.0078430274,-0.09128168794,-0.0338321677,0.749952994,0.50879782113
2023,SF,Saddiq Bey,29,58.58,Detroit Pistons,359,29,2023,SF,5,52,30,28.80,4.70,11.70,0.404,1.90,5.60,0.345,2.80,6.00,0.460,0.488,3.50,4.00,0.861,1.10,3.50,4.70,1.60,1.00,0.20,1.00,1.70,14.80,14.30,0.976838041,0.0446155009,0.8920179384,1.0010685777,-0.3052960907,-0.27690261169,0.4062600106,0.1657011314,0.48295058088
2023,SF,Jordan Nwora,30,57.96,Indiana Pacers,3562,20,2023,SF,4,24,11,24.60,4.90,10.30,0.476,1.90,4.50,0.422,3.00,5.80,0.518,0.569,1.30,1.80,0.721,0.90,3.80,4.70,2.10,0.50,0.30,1.30,1.70,13.00,14.40,0.6969200541,0.4408244145,0.8920179384,-0.2854006182,0.1324169487,0.32450918124,0.4225597209,0.6038900283,0.4501861745
2023,SF,Luguentz Dort,31,57.69,Oklahoma City Thunder,1229,0,2023,SF,7,74,73,30.70,4.60,11.80,0.388,1.80,5.50,0.330,2.80,6.30,0.440,0.466,2.70,3.50,0.772,1.70,2.90,4.60,2.10,1.00,0.30,1.20,3.30,13.70,11.30,0.805777049,0.4408244145,0.8369322523,1.0010685777,0.1324169487,-0.44024902458,-0.0827312986,0.4578270627,0.43582672796
2023,SF,Keegan Murray,32,57.38,Sacramento Kings,3431,8,2023,SF,4,80,78,29.80,4.40,9.80,0.453,2.60,6.30,0.411,1.90,3.50,0.527,0.584,0.80,1.00,0.765,1.10,3.50,4.60,1.20,0.80,0.50,0.80,2.00,12.20,12.30,0.5725120599,-0.2723516299,0.8369322523,0.4864808994,1.0078430274,0.43588173549,0.0802658044,-0.1264247999,0.4194744608
2023,SF,Tyler Dorsey,33,56.74,Dallas Mavericks,1228,4,2023,SF,3,3,0,2.70,1.30,1.70,0.800,0.30,0.70,0.500,1.00,1.00,1.000,0.900,0.00,0.00,,0.30,0.30,0.70,0.00,0.00,0.00,0.00,0.00,3.00,45.50,-0.8581798733,-1.2232530226,-1.3114095041,-1.571869814,-1.1807221695,2.78213021162,5.4917696265,-1.2949285251,0.38607030361
2023,SF,Caleb Martin,34,55.92,Miami Heat,3029,22,2023,SF,7,71,49,29.30,3.60,7.70,0.464,1.20,3.30,0.356,2.40,4.40,0.545,0.540,1.30,1.60,0.805,1.20,3.60,4.80,1.60,1.00,0.40,1.10,2.00,9.60,11.40,0.1681860788,0.0446155009,0.9471036245,1.0010685777,0.570129988,0.1091889097,-0.0664315883,0.311764097,0.34242983948
2023,SF,Saddiq Bey,35,55.12,Atlanta Hawks,359,24,2023,SF,5,25,7,25.20,4.30,9.20,0.470,2.00,5.00,0.400,2.30,4.20,0.552,0.578,1.00,1.20,0.862,1.60,3.20,4.80,1.40,0.80,0.00,0.70,1.50,11.60,15.20,0.4792060642,-0.1138680645,0.9471036245,0.4864808994,-1.1807221695,0.39133271379,0.5529574034,-0.2724877656,0.3005308786
2023,SF,De'Andre Hunter,36,55.02,Atlanta Hawks,2223,24,2023,SF,7,67,67,31.70,5.70,12.30,0.461,1.50,4.30,0.350,4.20,8.00,0.521,0.522,2.60,3.10,0.826,0.70,3.60,4.20,1.40,0.50,0.30,1.20,3.00,15.40,11.50,1.0701440366,-0.1138680645,0.6165895081,-0.2854006182,0.1324169487,-0.0244581554,-0.050131878,0.4578270627,0.29501800598
2023,SF,Dillon Brooks,37,54.84,Memphis Grizzlies,561,12,2023,SF,9,73,73,30.30,5.40,13.60,0.396,2.00,6.00,0.326,3.40,7.60,0.451,0.468,1.60,2.10,0.779,0.60,2.70,3.30,2.60,0.90,0.20,1.40,3.30,14.30,9.40,0.8990830446,0.8370333281,0.1208183335,0.7437747385,-0.3052960907,-0.42539935068,-0.3924257945,0.749952994,0.28539212972
2023,SF,Tim Hardaway Jr.,38,54.69,Dallas Mavericks,1931,4,2023,SF,13,71,45,30.30,4.80,11.90,0.401,3.00,7.70,0.385,1.80,4.20,0.431,0.527,1.80,2.30,0.770,0.30,3.20,3.50,1.80,0.70,0.20,0.80,1.70,14.40,12.10,0.9146340439,0.2030990664,0.2309897057,0.2291870602,-0.3052960907,0.01266602935,0.0476663838,-0.1264247999,0.27758813458
2023,SF,Cam Reddish,39,54.05,Portland Trail Blazers,3976,14,2023,SF,6,20,12,27.60,3.90,8.80,0.443,1.40,4.40,0.318,2.50,4.40,0.568,0.523,1.80,2.10,0.833,0.60,2.30,2.90,1.90,1.20,0.30,1.60,2.00,11.00,10.60,0.3859000686,0.2823408491,-0.0995244107,1.515656256,0.1324169487,-0.01703331845,-0.1968292708,1.0420789253,0.2440245346
2023,SF,Hamidou Diallo,40,53.91,Detroit Pistons,1176,29,2023,SF,6,56,0,17.80,3.80,6.70,0.573,0.10,0.40,0.238,3.80,6.30,0.593,0.580,1.60,2.60,0.588,1.00,2.40,3.50,1.00,0.90,0.30,1.30,2.20,9.30,15.70,0.121533081,-0.4308351954,0.2309897057,0.7437747385,0.1324169487,0.40618238769,0.6344559549,0.6038900283,0.23635344065
2023,SF,Svi Mykhailiuk,41,53.69,Charlotte Hornets,3448,27,2023,SF,8,19,8,22.50,3.70,8.50,0.441,1.90,4.70,0.404,1.80,3.80,0.486,0.553,1.20,1.80,0.676,0.80,1.60,2.40,2.70,0.70,0.20,1.20,1.20,10.60,13.80,0.3236960715,0.9162751108,-0.374952841,0.2291870602,-0.3052960907,0.20571179005,0.3247614591,0.4578270627,0.2250086576
2023,SF,Jae'Sean Tate,42,53.42,Houston Rockets,4673,10,2023,SF,6,31,7,21.80,3.50,7.40,0.480,0.40,1.50,0.283,3.10,5.90,0.530,0.509,1.60,2.20,0.725,1.30,2.50,3.80,2.70,0.70,0.20,1.50,3.40,9.10,12.20,0.0904310824,0.9162751108,0.3962467638,0.2291870602,-0.3052960907,-0.12098103574,0.0639660941,0.8960159596,0.21069213083
2023,SF,Aaron Nesmith,43,53.18,Indiana Pacers,3496,20,2023,SF,6,73,60,24.90,3.50,8.10,0.427,1.60,4.30,0.366,1.90,3.80,0.496,0.525,1.60,1.90,0.838,0.80,2.90,3.80,1.30,0.80,0.50,1.00,3.20,10.10,10.50,0.2459410751,-0.1931098472,0.3962467638,0.4864808994,1.0078430274,-0.00218364455,-0.2131289811,0.1657011314,0.19790963285
2023,SF,Javonte Green,44,52.09,Chicago Bulls,1792,23,2023,SF,7,32,1,15.00,1.90,3.40,0.565,0.40,1.10,0.371,1.50,2.30,0.658,0.625,0.90,1.40,0.667,0.80,1.90,2.80,0.70,0.80,0.70,0.60,1.60,5.20,14.50,-0.5160578893,-0.6685605435,-0.1546100968,0.4864808994,1.8832691062,0.74030005043,0.4388594312,-0.4185507312,0.14042779213
2023,SF,Naji Marshall,45,51.97,New Orleans Pelicans,3021,6,2023,SF,6,77,21,23.30,3.20,7.40,0.433,0.90,2.80,0.303,2.40,4.60,0.513,0.490,1.80,2.30,0.789,0.60,3.00,3.60,2.50,0.70,0.20,1.30,1.50,9.10,11.40,0.0904310824,0.7577915454,0.2860753917,0.2291870602,-0.3052960907,-0.26205293779,-0.0664315883,0.6038900283,0.13422583617
2023,SF,Max Strus,46,51.33,Miami Heat,4629,22,2023,SF,7,80,33,28.40,4.10,9.90,0.410,2.50,7.00,0.350,1.60,2.80,0.559,0.535,1.00,1.10,0.876,0.60,2.60,3.20,2.10,0.50,0.20,0.90,2.10,11.50,10.80,0.463655065,0.4408244145,0.0657326475,-0.2854006182,-0.3052960907,0.07206472495,-0.1642298502,0.0196381657,0.10047900557
2023,SF,Julian Champagnie,47,51.31,San Antonio Spurs,802,13,2023,SF,4,15,3,20.90,3.90,8.50,0.461,2.20,5.40,0.407,1.70,3.10,0.553,0.590,0.90,1.10,0.824,0.70,3.30,4.00,0.70,0.30,0.30,0.70,1.70,11.00,13.80,0.3859000686,-0.6685605435,0.506418136,-0.7999882965,0.1324169487,0.48043075719,0.3247614591,-0.2724877656,0.09937435064
2023,SF,Joe Ingles,48,51.24,Milwaukee Bucks,2251,17,2023,SF,12,46,0,22.70,2.30,5.40,0.435,1.80,4.40,0.409,0.50,1.00,0.556,0.603,0.40,0.50,0.857,0.30,2.50,2.80,3.30,0.70,0.10,1.20,1.60,6.90,10.70,-0.2516909016,1.3917258071,-0.1546100968,0.2291870602,-0.7430091301,0.57695363754,-0.1805295605,0.4578270627,0.09572674869
2023,SF,Jalen Johnson,49,50.9,Atlanta Hawks,2409,24,2023,SF,5,70,6,14.90,2.30,4.60,0.491,0.40,1.50,0.288,1.80,3.10,0.587,0.537,0.70,1.10,0.628,0.70,3.30,4.00,1.20,0.50,0.50,0.60,1.60,5.60,14.10,-0.4538538922,-0.2723516299,0.506418136,-0.2854006182,1.0078430274,0.08691439885,0.37366059,-0.4185507312,0.07804902372
2023,SF,John Konchar,50,50.76,Memphis Grizzlies,2679,12,2023,SF,7,72,23,20.80,1.90,4.40,0.431,0.80,2.50,0.339,1.10,2.00,0.545,0.525,0.40,0.50,0.778,0.90,3.40,4.30,1.40,1.10,0.30,0.50,1.60,5.10,10.80,-0.5316088885,-0.1138680645,0.6716751942,1.2583624169,0.1324169487,-0.00218364455,-0.1642298502,-0.5646136969,0.0707210606
